DISTRICT,DN_00,DN_01,DN_02,DN_03,DN_04,DN_05,DN_06,DN_07,DN_08,DN_09,DN_10,DN_11,DN_12,DN_13,DN_14,DN_15,DN_16,DN_17,DN_18,DN_19,DN_20,DN_21,DN_22,DN_23,DN_24,DN_25,DN_26,DN_27,DN_28,DN_29,DN_30,DN_31,DN_32,DN_33,DN_34,DN_35,DN_36,DN_37,DN_38,DN_39,DN_40,DN_41,DN_42,DN_43,DN_44,DN_45,DN_46,DN_47,DN_48,DN_49,DN_50,DN_51,DN_52,DN_53,DN_54,DN_55,DN_56,DN_57,DN_58,DN_59,DN_60,DN_61,DN_62,DN_63,mean,sum,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated
Ganjam,5275.317844,0,0,0,641.7668857,1098.783699,521.9265862,232.1227078,160.5220115,103.7843077,73.53872518,46.94079252,44.3956474,26.65357856,19.66089583,28.48801125,26.67119954,22.116033,19.50396409,14.35591936,12.49518645,13.43456644,6.44642267,5.501591007,5.562661817,9.726309564,3.210533439,3.209960241,3.041587916,1.605098982,4.993744208,0.845074736,1.605149455,0.760567263,0.844991016,2.543619833,3.041629005,2.365830099,0.844991016,4.815549261,2.543435512,0,0,0.844991016,0.844823338,3.295084238,0.938692598,1.689689764,1.520947099,3.22031588,1.605370799,0,0.760416486,0,2.365750582,0.844907207,2.6288179,1.605246209,2.365823979,0,1.520869667,3.210724853,2.281286153,0,25793.9909,23337248812,77.7,0,10.1,0,47.2,255,18.2,4.807272635,2850,8.189330185,5.612320139,35.9,2090,81.9,2990,0,10.6
Garhchiroli,12623.92194,0,0,0,165.0088459,935.5439037,330.8292836,139.0118329,71.83574553,51.15532043,25.2560762,17.58761524,16.71168228,8.569429602,8.826116967,9.589518197,2.353319595,5.807242549,4.879007569,8.056875708,0.756476156,2.437399602,1.592459395,5.056388962,0,0,0.840484178,2.437098847,1.596841207,0,0.840484178,1.59679204,1.774355486,0,0.840439268,0.756357029,0.756357029,0,1.512790682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7356.767051,11354820569,0,0,12.8,0,2160,3480,11.1,33.4,6280,32.5,44.1,0.834718238,1400,2.89491006,988,0,2.321787994
Garhwa,3871.31681,0,0,0,73.70158742,89.057508,32.02368688,10.9855302,7.960589154,8.896108043,3.690081929,1.471473914,0,1.841007249,0,0,0.926093014,0,0.374048888,0,0,0.041230704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774.129075,1252320748,0,0,0.118686324,0,227,99.5,0.227249194,50,1530,0.236912918,36.6,0,1920,11.4,216,0,8.55804947
Garhwal,3708.531407,0,0,0,378.5901891,647.7673787,231.6237747,136.8989674,85.9164653,35.66513252,25.51838481,23.13732166,18.20982453,13.31963919,7.518028638,12.51296625,11.19064998,7.69447511,11.30533024,6.373996167,9.262390379,8.84276127,7.308293187,5.294387984,4.227435096,6.228698788,6.629082226,2.26418252,2.785508634,2.213264918,0.94293926,3.351655149,2.924225104,0.809084105,6.271517819,0.768098804,2.640502974,2.095721935,1.405634894,0.776194919,3.513189297,1.104030053,3.760427026,1.935549179,1.686682997,0.001488308,2.305948804,0,0.778744266,0.778809209,1.566199694,0,0.778744266,1.525376028,0.600071171,0.476249253,0,0,0.963419612,0,0.080882937,0,0,0,20530.41273,12975365847,34.9,4.236622781,2.22723196,0.22527707,0.605832618,3370,35.6,17.3,947,8.581556345,396,16.2,452,5.418034221,172,0,0
Gautam Buddha Nagar,121.9355799,0,0,0,5.875600769,151.0551798,141.0886251,56.68634761,37.3829993,28.24547549,15.25684672,16.734275,18.79211297,15.62654164,13.8345314,18.49804994,17.88175664,14.56933188,10.0782272,10.38457914,12.93656386,18.70972375,10.68377009,19.67921056,15.62174061,10.98394819,11.25205014,8.108400122,8.242694797,12.45538078,10.80222092,9.045911145,3.983470609,7.451744765,4.570208232,9.159116451,8.981979347,11.75191842,13.54167408,5.908570476,6.538183735,10.36081404,4.581081132,7.006131232,8.669001797,7.221446388,3.790440917,9.068208379,8.541121615,6.791978609,7.637994972,7.742108203,10.72816047,7.495007455,7.952351484,8.115680852,5.910394383,18.42523512,17.25358961,9.094111033,19.25033152,26.23238479,38.11347451,244.8548026,249235.4811,40073595613,0,0,0,0,0,0,6.273297771,20.8,0.183787298,0,12.1,0.684598324,1210,101,53.6,0,0
Gaya,4184.909893,0,0,0,49.63729712,306.2795698,132.5476421,73.05250621,17.02571107,23.93929481,17.01776459,11.64425094,7.904003108,8.626044666,4.637092023,7.983993933,5.37918577,8.138743506,6.193134229,5.2890767,7.006975302,5.552484499,4.719545346,3.173909389,7.648718692,3.823873873,2.929174972,3.012159288,2.279144289,3.092219114,3.995676744,4.89158125,0.813417996,1.718036426,3.091963836,1.464825445,0,3.091826575,2.196852513,2.929076446,4.159586666,1.546381679,0.81352459,0.814165611,0.903797773,1.636497749,0,2.359858579,0,3.263154518,0.732172131,0.813417996,2.359008123,0,2.359122804,0,1.464344262,0.73212547,0.73212547,0,0,0,0,0,13741.43344,7538572317,0,0,0,0,37,26.7,0,2.152061608,377,0.308211533,5.239274993,0,4360,60.3,90.1,0,0.180572085
Ghaziabad,417.4070028,0,0,0,1.492855857,125.7524157,189.9780156,142.3856783,122.1040691,88.80937005,53.96176133,52.94662695,42.1072273,34.96188771,28.48692613,34.15707293,26.39443695,19.56339145,21.87276754,17.52210933,19.61549541,15.35928148,16.7420865,18.03766021,14.8678741,13.66942648,16.81815285,15.62752594,13.69393298,13.29984747,13.30039969,15.03142591,15.80309693,10.68945543,11.01865938,8.037835105,10.46617568,8.66586758,7.152131803,9.925337999,9.521956998,9.672233837,13.4468969,7.972719691,9.91563544,4.405113958,9.216461947,6.841252611,7.313218974,6.552164121,8.036203522,7.926978943,9.826718224,5.030921751,9.965653284,8.344404837,3.774628354,8.127001843,11.41124195,6.398414368,8.100598966,16.4783604,14.90604998,86.61289662,143522.2423,32486491987,0,0,0,0,0,0.183565716,0.926411623,5.603113218,0,0,1.367790643,0,1730,204,31,0,0
Ghazipur,1663.053996,0,0,0,556.7607709,615.7015344,238.6739683,111.1705366,59.11489119,24.42657026,14.17028003,16.76159105,11.01740938,9.056435751,8.482703626,3.06574428,5.251914905,7.765190074,3.152226253,1.455071432,2.344541151,1.616965682,3.888740838,0.808373086,2.353433907,0.727434272,0,0.898314268,0,2.344399954,1.62556395,0,2.26343635,0.727434272,2.425059902,0,0,0,0,0.727583862,1.61663342,0,1.45511964,0,1.45511964,1.616743224,0,0,2.433982165,0,0.727535777,0.808373086,0,0,0,0,0,0,0,0,0,0,0,0,27384.3599,10314665164,0,0,0,0,0,0,0.188675016,40.4,0,0,35.3,0,3270,32.7,0.97002326,0,0.52808942
Giridih,4356.940866,0,0,0,24.44796572,243.0969154,128.3774166,65.22717021,28.51535062,17.26901995,16.10738704,14.15801409,8.340662041,5.640936411,4.668946257,7.037957324,4.187384496,3.19774748,4.659129844,5.150152635,2.370761367,0.817223893,3.187886306,2.289151608,0.735549609,5.232172025,2.461174482,0,1.553192451,3.933059466,2.942947573,1.6349678,4.741586987,0.735595251,1.634658838,2.288759229,1.553155901,2.289354377,3.196966904,2.370555589,1.635024336,0.735736957,1.725529717,1.725968848,1.471569996,1.471615515,2.288876168,1.471332208,1.553267992,2.379721102,4.005686821,1.553163979,0,0,0,0,0,0,0,0,0,0,0,0,11364.98204,6268821677,0,0,2.929034352,0,50.3,93,12.2,67.9,473,1.54931594,46.7,0,3620,12.6,626,0,0
Goalpara,961.0535985,0,0,0,148.5722873,464.9967919,229.2268125,85.78397029,43.36770007,31.34760583,8.049063969,10.07033904,4.666378095,2.422053137,1.609066362,3.870735231,1.448058823,1.528558383,1.44800971,2.252472926,2.333196764,1.448058832,0.804477155,2.252478393,1.609011853,0.893863506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27622.53453,6209084520,83.8,0,3.779793829,0,0.232359895,12.2,1.139756983,64.6,381,1.278551497,103,13.8,745,0.939384957,558,0,42.4
Godda,1882.508149,0,0,0,22.51968634,139.3111711,49.22312954,27.02674204,16.34753211,10.56450178,8.38109315,5.358859005,6.600433697,4.639465129,6.988236196,6.825297087,3.818267842,4.628474051,4.160191119,3.087807741,3.258232725,3.654823966,6.50957983,3.008042847,1.542584426,4.068681501,3.816412049,2.19342832,2.355918992,3.178082854,1.542794317,0,0.730771146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12644.15715,3132139553,0,0,0,0,47.1,69.7,1.074373346,1.561719179,252,0.226161099,0.642205568,0.451399619,1630,7.616143207,230,0,0
Golaghat,1091.161294,0,0,0,846.9663543,726.1547686,249.3913998,102.9691654,71.72926416,41.38491142,28.02426856,22.88027678,22.6650362,23.98516733,7.271764175,9.674896981,10.30577413,9.082327869,5.949629236,11.51841623,8.046123512,4.646533011,6.393505822,3.287564155,3.508241195,4.572859422,3.064531388,7.008051656,6.588364143,4.179410482,2.247958779,3.052408519,0,2.328942228,2.888225191,3.129913059,0.805151865,2.25284216,0.892925088,0.724685599,4.747593646,2.166180838,0,2.415709299,0,1.605220304,0,1.605278751,1.4446988,0,0.723217245,0,0,0,0,0,0,0,0,0,0,0,0,0,38932.04375,14694790905,48.1,0.231301456,134,0,0.409359207,44.5,5.003297306,52.5,448,35.9,82.1,50.6,856,2.137655623,1580,0,22.2
Gonda,2196.846231,0,0,0,359.4716479,647.3407694,344.8684858,181.773117,77.35377004,37.2873103,27.88489539,21.72365408,22.57072899,17.04981029,13.90808596,9.650031475,5.435399332,0.718211707,5.984116431,2.393518137,4.081225799,3.547061827,3.111661541,2.95193164,1.515982225,4.388755014,3.031683352,1.604859125,0.718160924,0.797780967,2.233721232,0.808028777,0,1.971630267,2.318908224,2.402095535,0.717952043,1.435847546,0.71800287,0,1.59579716,0.803303684,0.718160924,3.838182234,0.718160924,0,0.886489531,0.71800287,0,1.595565006,1.515950719,3.190894801,1.436220281,0,1.595621545,1.435904086,0.886489531,1.515843448,2.233795491,0.71800287,0,0,0,0,28269.68526,12865629878,0,0,0.859303303,0,0.230701562,30.9,0.542464325,14.8,7.530184768,0,17.3,0,3930,28.5,1.023844084,0,5.359060031
Gondiya,3071.665387,0,0,0,87.62195749,1211.721035,487.1103829,215.9817951,93.8737244,48.7649183,35.12179253,23.3249242,27.43652268,16.50014004,17.56225965,16.58762045,10.68029272,11.17096993,8.928728925,6.510372481,3.261241432,2.416674208,5.418123205,5.334708221,2.418207548,0.833617837,4.010730458,3.167720886,3.917998415,2.427252978,1.583831004,3.26063755,1.66732541,3.084146596,0.750465633,4.751318821,0.833570186,0.926242041,0.750465633,3.168140502,0.750465633,0.750086728,2.334403336,1.676551619,1.667232852,2.417341912,0,2.250679939,1.500552598,1.66737334,1.584049983,0.833477388,0.750213167,0.833803154,1.500552598,0.833803154,2.50999109,2.593680942,0.750172553,0,0,0,0,0,29136.85834,17179737260,34.5,0,0,0,197,993,9.47059975,3.532125617,1440,3.589526494,3.984875975,20.2,2230,10,516,0,1.89111653
Gopalganj,1268.042611,0,0,0,87.3624553,457.2186672,128.882934,44.33007067,17.30917021,11.56795976,5.466840187,0.722249622,3.771634578,1.604711113,3.86069545,0.722249622,0.802441371,2.246777597,2.246894032,1.694042895,0.802441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18787.52026,4295067759,0,0,0,0,0,0,0.667607747,19.2,0,0,19.4,0,1980,18.5,0.810957918,0,0.4653151
Gorakhpur,1607.271723,0,0,0,275.2319308,557.0597888,245.118178,115.8244564,89.42645176,53.39262749,42.63339129,39.70970991,16.07664212,18.52052015,18.27285591,19.30143895,14.27953533,8.885958575,12.95565525,8.582681794,8.40539547,7.773894622,9.135688535,9.293122818,5.452046237,5.523210745,4.483004761,4.820322433,6.42915615,3.131032134,5.444291777,4.011208592,5.443156273,3.850825957,7.05221573,1.520955352,4.402410207,3.680599412,3.922018159,3.682283238,0.720035719,5.043143944,4.721998839,2.881743047,3.762935783,3.041686548,1.440796342,4.019878409,4.402655005,4.89118359,2.961430738,2.241041221,2.880918026,1.689603359,6.253022373,2.321297414,3.9308718,6.56311326,6.002592152,5.36186135,10.2626691,6.082556594,15.77637098,4.731330463,50406.3042,19038672604,2.579632489,0,0,0,0.933347853,15.4,0,10.2,0.798718714,0,13.5,3.369920266,3220,80.1,8.28256842,0,2.193303522
Gulbarga,478.2841573,0,0,0.856833838,1320.199548,3843.201671,2784.686572,1112.193316,415.8507089,217.1528144,122.0141944,105.0366109,59.63569117,47.74175821,48.78125922,35.39728138,29.80031715,24.63067152,25.61360205,21.23810868,18.52548307,16.75510625,15.07279509,17.7339159,11.45465866,9.078797851,9.306491787,8.119305432,8.801447677,8.854291065,10.21297212,7.268629173,4.700312742,6.62886964,4.014977056,6.507460579,8.166967773,7.266223859,4.873043639,4.873411496,4.403650819,4.294254597,2.31148093,1.538953989,3.334483939,2.478946166,3.522725622,5.55594951,4.196076551,1.623259934,3.344261905,0.94930418,0.855650625,3.332219565,0.768868427,2.572822419,4.869957493,1.623495806,0.768901491,5.638848442,3.075914303,5.040942616,15.39806056,4.100993993,61172.37449,70636480651,7.768720378,0,0.18963458,0,0.986325615,48,1.792360671,1.986609452,11.3,1.100214563,0.228126253,7.314195292,10600,188,52.1,0,6.990230674
Gumla,5204.32694,0,0,0,16.43984011,68.69677532,24.40248805,4.533969973,4.781029857,5.614759955,2.308142035,3.132305789,3.966150688,2.308244047,0.824418545,2.225661768,0.824418545,2.308001802,2.390767866,0.741887262,1.657951382,0.741887262,1.566249956,0.824367529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.982272,1067954604,0,0,0.010851986,0,167,219,0.251022012,0.517670088,938,4.008615179,1.579287097,0,3750,1.611391439,269,0,0
Guna,5052.740608,0,0,0.815015488,268.8288861,465.2880356,154.0609036,62.20234193,42.08337304,38.91125572,23.8552204,20.92795663,12.884578,14.44421317,7.580509181,5.544004472,7.41492976,5.380603036,7.012227342,4.81854859,9.362946612,4.565147528,5.470684467,3.830139993,4.484733604,4.645453336,3.277959013,2.426280384,4.086142299,4.564081441,3.13585901,3.187769214,0.81448377,4.989808568,3.179154702,2.349947767,4.084302484,3.187330813,0,0.815332025,0.734037064,2.361967304,0.734083137,0.81564793,0.733893653,2.361736502,1.638077785,3.014294827,3.750404713,0.815491468,3.913356988,0.733035393,0.733990983,1.549393065,1.637899592,2.361896941,1.549331046,3.186457383,0,0.815491468,1.547421193,0,0,0,15247.41394,10611465238,0.190185697,0,0,0,22.4,17.6,0.697578144,25.8,968,0,18.4,1.005252393,4910,30.2,307,0,0.235460405
Guntur,1207.641666,0,0,0,293.9749493,1380.790553,1659.414877,1641.328339,1317.377357,959.4891333,648.3596531,426.1961688,320.7004911,221.092464,164.0297487,140.4639927,102.4675658,103.0196349,84.76713721,73.25560569,54.37892665,42.77110185,46.81607523,33.97118533,37.05231484,21.80957729,28.94478016,21.33321849,25.8582099,22.6792784,26.37505218,17.96846506,17.53366828,16.82601114,13.15519122,17.369794,20.1289341,13.23471442,11.42866605,11.42018507,10.73198453,7.301246307,6.8064199,11.53267542,10.57309411,9.536748159,8.939438895,8.495106774,5.164015776,6.527740067,7.639729316,4.433064767,7.129376777,1.651915661,7.196712647,6.538175931,7.776256713,5.850139898,5.582077315,3.26233709,6.707763202,8.226667454,23.67071162,4.65971117,83830.7438,1.00E+11,42.1,0,0.527076164,0.422627947,8.814164758,226,12.5,94.2,150,4.283941769,68.7,48.3,7420,285,3060,0.411216912,10.4
Gurdaspur,101.8922232,0,0,0,49.19137078,71.55852458,72.42824765,141.0286193,248.6804981,336.7172475,394.5446566,389.1330263,357.8459347,340.3831891,252.8705174,139.4561513,122.2433338,76.62801969,65.54756874,40.91416945,39.13941289,38.51300337,22.8490651,21.25815656,21.19367708,15.49439233,20.5821621,12.28408982,17.17369161,14.65894136,13.71101258,5.880904013,11.30265472,15.13844903,7.376380434,10.21345749,12.04669392,7.762588604,8.369884351,8.010520673,7.696079868,7.978601771,9.14358397,2.129590434,3.581806447,6.000929622,6.786544191,5.012627233,3.127124985,3.49901122,3.422112964,1.39918747,3.662906252,3.123086832,3.416496105,3.646355197,2.207423904,4.653061599,3.426406224,1.37246705,2.124772636,6.388002378,1.365925271,0,112385.3536,48117009488,6.441305123,0.234708395,0,0,0,162,5.289360418,1.235856885,17.2,0,6.277769216,0.835729214,3290,43.5,84.3,0,0.319315431
Gurgaon,0,0,0,0,0,0,0,0.494383519,6.646194602,10.92797903,19.70673433,40.02680984,35.78916164,36.59318851,47.50971747,57.31001132,53.8086713,52.34833958,38.94257737,30.90702277,40.44391147,38.45597908,27.09581667,27.49063935,33.15874881,15.57614085,15.87133029,15.50365988,20.65872908,23.20916297,14.03788521,20.69929087,19.71106348,16.77879843,12.16479943,11.5432075,13.67093379,10.54449214,13.4721574,11.38040174,13.18927591,12.85258326,7.231182823,9.048902265,4.49813337,7.348314308,10.14016416,5.915833527,8.228010018,7.883002553,12.95729161,4.49818259,6.118612944,8.9929153,8.629458479,5.293413306,7.581559479,10.09296988,11.35816277,12.56553615,12.74052916,17.77310933,31.6557999,168.1552818,285648.7025,40313025606,0,0,0,0,0,0,1.559514836,12.7,0,0,3.309397357,0,1110,71.7,38.7,0,0
Gwalior,3679.495269,0,0,0.304204156,258.3402547,402.9178243,177.25397,101.6663026,71.70113846,48.01921257,44.59823058,32.65341711,39.09952706,28.6972274,29.57216832,23.83247324,16.87000603,9.656369293,10.87728938,7.071251978,8.337093069,9.58427354,6.288143062,5.308887519,3.781112684,6.449266555,6.757034674,4.189446583,2.251049944,3.530508938,4.843718687,4.684041511,5.370633057,5.029572243,4.666154709,4.424103108,5.938206052,6.917024684,4.674019216,3.057511801,3.06425114,3.055026981,2.423477536,1.527390199,5.558985574,3.057736342,5.391767167,7.810105188,3.135798604,2.420847958,2.974568399,2.42104018,2.17143007,3.064535831,2.33202622,4.583753432,4.673405171,3.055360781,5.387249837,5.307299262,5.476648932,6.763174767,13.66965767,30.91387688,33030.45955,19261028950,9.007238387,0,0.223352075,0,39,6.691724402,8.506856303,458,615,0.224213984,265,0.376680812,3630,101,79.9,0,2.946266284
Hailakandi,961.7389085,0,0,0,138.5382963,134.5002541,31.95370187,15.91647651,10.39920162,8.641617528,6.279493849,3.846788459,1.491034946,3.012660815,4.4729277,2.278751722,0.227905335,3.265812272,1.193046786,0.016755107,1.107762635,0.70673052,0.84094053,1.355739241,0.16912953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14429.8772,2121425938,0.189776037,0,385,0,0.598197716,15.9,0,0,349,6.051923787,0,1.996448202,366,1.058369794,207,0,0
Hamirpur,14.65715167,0,0,0,23.22919176,182.9075393,270.9194547,224.756109,116.4295405,129.610693,60.68450846,36.03010658,15.30509162,9.463577949,8.468554236,6.64865172,3.673097218,1.53550544,1.450308983,1.450635895,2.90143765,2.214424552,2.375192116,0.763389387,2.137875847,1.374283547,0.7635923,2.299006549,0,1.450694605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63101.09408,8354897392,0,0,0,0,0.435547404,507,4.134725007,0.470937243,134,0.195529948,1.202935748,0.645422078,334,1.29786008,140,0,0
Hamirpur,3231.841376,0,0,1.533751417,406.0008769,349.4578013,73.66534966,43.09913941,18.21769492,20.56533374,16.31517773,10.16836393,9.042606449,6.226211483,8.37394219,3.715153124,5.892867161,6.950650958,5.629626525,4.050880021,2.181912029,3.792729806,4.76034788,3.876073263,2.099258862,5.273779401,3.875162449,3.884192328,0.804473765,1.452185297,2.352276204,2.342251995,0.80831671,0,1.70638998,0.80831671,0.727434272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13745.50908,6529770507,2.595628275,0,0,0,0,0,1.253870638,17.1,2.794676959,0,10.6,1.255894924,4150,65.6,2.497192819,0,3.874511224
Hanumangarh,3248.623314,0,0,4.438042421,263.5393208,1249.331599,1371.642355,1103.085836,774.8836721,484.120935,348.2923296,272.9604998,167.7823823,110.5479035,67.77107397,64.29456582,40.53190375,42.7751742,27.20487782,21.17984459,19.82842796,15.6143664,11.87863775,15.69678701,14.20693277,12.00924005,10.70854606,12.8187815,9.469929134,7.500830277,10.59222561,11.04675939,8.974837223,3.216333385,6.015897902,7.738420158,4.778921627,3.657575186,3.744021095,5.187926906,6.558275052,6.114451013,6.549660011,8.138550178,6.717345948,5.854376563,1.649905146,2.183013306,0.702631564,4.456136188,3.82210302,2.885218423,2.966854637,1.484856448,2.963268167,3.127973913,0.701726432,2.348274269,0,2.88498565,0.701781592,0,0,0,49570.86141,56631293831,0,0,0,0,0,0,0,4000,0,0,17.2,0,5790,62.2,1.296774046,0,57.2
Haora,13.93218113,0,0,0,0,27.79606857,118.8390386,196.9377557,163.1396782,111.5552035,93.09930548,90.98090845,67.811822,55.2667278,29.6930312,26.54595499,26.10199024,26.8383564,13.78311953,13.7121835,7.294030477,16.84065918,13.41270595,9.42097744,12.99595969,13.49806054,8.754140324,9.203605002,11.71346303,6.368658882,11.74794307,6.138208721,11.09728824,5.815315185,6.37189361,6.368613894,8.60387704,5.634217082,3.144001459,4.953553959,3.890927986,4.735253587,4.298198837,3.963230571,3.458549236,3.318253138,6.783681848,5.874693251,4.356615473,1.488484327,3.636664214,2.660752496,6.198921521,2.112658411,4.722739015,3.568359734,3.731398663,5.089958113,6.098218772,8.650440166,2.468525496,17.147651,13.67559617,69.71361283,165703.3668,26082358450,13,0,0.32551308,0,0.827608887,19.8,0.183711929,0.823296471,5.347712572,2.821757869,4.748192539,21.7,1210,122,31.7,0.229823657,10.2
Harda,1744.719142,0,0,0,175.8704997,455.3919789,384.9853674,272.0024498,132.8679124,57.04010698,21.14685524,9.19808671,9.623848284,8.619587604,6.315957975,3.893290113,2.402116313,2.48495133,2.494612956,1.491072601,1.491288539,2.31963875,1.574224778,0.828350176,0,2.319704966,0.828493682,3.065346891,0,0.828397158,0.745688874,0,0,0.828444111,0,3.240102836,0,2.319739998,0,0,0,0,0,0.828543193,1.491288574,1.656937793,0,0,0,1.666148235,0,0.828493682,0,0,0,0,0,0,0,0,0,0,0,0,29098.49583,10478786567,5.87402028,0,0.510409648,0,12.7,203,11.4,0.230621416,915,0.067976604,3.069378197,0.63866734,2070,12.1,77,0,0.984572122
Hardoi,4171.313776,0,0,0.023654095,610.5452019,683.3398467,195.6169911,87.71437766,47.063756,42.30137351,35.46035132,27.26690646,16.31653967,10.66992242,7.022482396,3.582766245,3.818031748,5.170969753,7.64410877,1.510407211,2.22714795,2.393382418,2.228595416,2.303235236,1.51057662,4.376679829,2.945283574,0.71621521,1.512472689,3.82077646,0,0.716426095,0,0,2.396725004,0,0.71631784,1.512623417,1.432795192,0.796146064,0.716266547,2.39700171,1.591997783,1.432692642,0.795968877,0.71631784,0.795908711,0,1.5125633,0,0.71631784,0,1.591994658,0.795968877,3.03363115,1.512506347,0,0,0,2.476407734,2.228821066,0,0,0,17435.99648,11842255853,0,0,0,0,0,0,0,21.6,0,0,5.158400884,0,5920,57.3,1.896655879,0,0
